cohort_russia,purchase_month,user_id
01.02.2020,01.06.2020,403165
01.03.2020,01.03.2020,84710
01.03.2020,01.03.2020,84710
01.03.2020,01.03.2020,84710
01.03.2020,01.03.2020,84710
01.03.2020,01.03.2020,84710
01.03.2020,01.03.2020,10515
01.03.2020,01.03.2020,10515
01.03.2020,01.03.2020,10515
01.03.2020,01.03.2020,10515
01.03.2020,01.03.2020,10515
01.03.2020,01.03.2020,10515
01.03.2020,01.03.2020,460812
01.03.2020,01.03.2020,185549
01.03.2020,01.03.2020,452456
01.03.2020,01.03.2020,449659
01.03.2020,01.03.2020,17894
01.03.2020,01.03.2020,447578
01.03.2020,01.03.2020,447360
01.03.2020,01.03.2020,437261
01.03.2020,01.03.2020,29588
01.03.2020,01.03.2020,29588
01.03.2020,01.03.2020,426725
01.03.2020,01.03.2020,423729
01.03.2020,01.03.2020,421762
01.03.2020,01.03.2020,421198
01.03.2020,01.03.2020,420654
01.03.2020,01.03.2020,419611
01.03.2020,01.03.2020,419328
01.03.2020,01.03.2020,416474
01.03.2020,01.03.2020,415216
01.03.2020,01.03.2020,415216
01.03.2020,01.03.2020,415216
01.03.2020,01.03.2020,415216
01.03.2020,01.03.2020,301891
01.03.2020,01.03.2020,301891
01.03.2020,01.03.2020,301891
01.03.2020,01.03.2020,301891
01.03.2020,01.03.2020,301891
01.03.2020,01.03.2020,301891
01.03.2020,01.03.2020,301891
01.03.2020,01.03.2020,301891
01.03.2020,01.03.2020,301891
01.03.2020,01.03.2020,301891
01.03.2020,01.03.2020,301891
01.03.2020,01.03.2020,301891
01.03.2020,01.03.2020,301891
01.03.2020,01.03.2020,301891
01.03.2020,01.03.2020,301891
01.03.2020,01.03.2020,301891
01.03.2020,01.03.2020,301891
01.03.2020,01.03.2020,301891
01.03.2020,01.03.2020,301891
01.03.2020,01.03.2020,301891
01.03.2020,01.03.2020,301891
01.03.2020,01.03.2020,301891
01.03.2020,01.03.2020,301891
01.03.2020,01.03.2020,301891
01.03.2020,01.03.2020,301891
01.03.2020,01.03.2020,302753
01.03.2020,01.03.2020,302753
01.03.2020,01.03.2020,302753
01.03.2020,01.03.2020,302753
01.03.2020,01.03.2020,302753
01.03.2020,01.03.2020,302753
01.03.2020,01.03.2020,302753
01.03.2020,01.03.2020,302753
01.03.2020,01.03.2020,302753
01.03.2020,01.03.2020,304633
01.03.2020,01.03.2020,305004
01.03.2020,01.03.2020,312153
01.03.2020,01.03.2020,415216
01.03.2020,01.03.2020,314850
01.03.2020,01.03.2020,322067
01.03.2020,01.03.2020,322596
01.03.2020,01.03.2020,323451
01.03.2020,01.03.2020,324455
01.03.2020,01.03.2020,415216
01.03.2020,01.03.2020,415216
01.03.2020,01.03.2020,415216
01.03.2020,01.03.2020,415216
01.03.2020,01.03.2020,412589
01.03.2020,01.03.2020,411973
01.03.2020,01.03.2020,411973
01.03.2020,01.03.2020,411973
01.03.2020,01.03.2020,411973
01.03.2020,01.03.2020,411973
01.03.2020,01.03.2020,411973
01.03.2020,01.03.2020,411973
01.03.2020,01.03.2020,411973
01.03.2020,01.03.2020,411973
01.03.2020,01.03.2020,411476
01.03.2020,01.03.2020,410505
01.03.2020,01.03.2020,410476
01.03.2020,01.03.2020,408113
01.03.2020,01.03.2020,407216
01.03.2020,01.03.2020,329234
01.03.2020,01.03.2020,338797
01.03.2020,01.03.2020,407216
01.03.2020,01.03.2020,407216
01.03.2020,01.03.2020,407216
01.03.2020,01.03.2020,406749
01.03.2020,01.03.2020,340155
01.03.2020,01.03.2020,194686
01.03.2020,01.03.2020,194686
01.03.2020,01.03.2020,406322
01.03.2020,01.03.2020,340851
01.03.2020,01.03.2020,342421
01.03.2020,01.03.2020,342465
01.03.2020,01.03.2020,359095
01.03.2020,01.03.2020,406322
01.03.2020,01.03.2020,406322
01.03.2020,01.03.2020,406322
01.03.2020,01.03.2020,39059
01.03.2020,01.03.2020,367512
01.03.2020,01.03.2020,367512
01.03.2020,01.03.2020,367512
01.03.2020,01.03.2020,367512
01.03.2020,01.03.2020,367512
01.03.2020,01.03.2020,367512
01.03.2020,01.03.2020,367512
01.03.2020,01.03.2020,367512
01.03.2020,01.03.2020,367512
01.03.2020,01.03.2020,367512
01.03.2020,01.03.2020,367512
01.03.2020,01.03.2020,367512
01.03.2020,01.03.2020,367512
01.03.2020,01.03.2020,367512
01.03.2020,01.03.2020,367512
01.03.2020,01.03.2020,367512
01.03.2020,01.03.2020,367512
01.03.2020,01.03.2020,367512
01.03.2020,01.03.2020,367512
01.03.2020,01.03.2020,367512
01.03.2020,01.03.2020,367512
01.03.2020,01.03.2020,367512
01.03.2020,01.03.2020,367512
01.03.2020,01.03.2020,367512
01.03.2020,01.03.2020,367512
01.03.2020,01.03.2020,371962
01.03.2020,01.03.2020,386975
01.03.2020,01.03.2020,386975
01.03.2020,01.03.2020,386975
01.03.2020,01.03.2020,386975
01.03.2020,01.03.2020,386975
01.03.2020,01.03.2020,386975
01.03.2020,01.03.2020,386975
01.03.2020,01.03.2020,386975
01.03.2020,01.03.2020,386975
01.03.2020,01.03.2020,39059
01.03.2020,01.03.2020,393179
01.03.2020,01.03.2020,393807
01.03.2020,01.03.2020,394450
01.03.2020,01.03.2020,396221
01.03.2020,01.03.2020,396221
01.03.2020,01.03.2020,396221
01.03.2020,01.03.2020,396221
01.03.2020,01.03.2020,396221
01.03.2020,01.03.2020,396221
01.03.2020,01.03.2020,396221
01.03.2020,01.03.2020,396221
01.03.2020,01.03.2020,396221
01.03.2020,01.03.2020,396221
01.03.2020,01.03.2020,396221
01.03.2020,01.03.2020,396221
01.03.2020,01.03.2020,396221
01.03.2020,01.03.2020,396221
01.03.2020,01.03.2020,396221
01.03.2020,01.03.2020,396221
01.03.2020,01.03.2020,396332
01.03.2020,01.03.2020,396637
01.03.2020,01.03.2020,397222
01.03.2020,01.03.2020,397696
01.03.2020,01.03.2020,397949
01.03.2020,01.03.2020,398187
01.03.2020,01.03.2020,398622
01.03.2020,01.03.2020,398788
01.03.2020,01.03.2020,399790
01.03.2020,01.03.2020,399790
01.03.2020,01.03.2020,399790
01.03.2020,01.03.2020,399790
01.03.2020,01.03.2020,399790
01.03.2020,01.03.2020,399790
01.03.2020,01.03.2020,400439
01.03.2020,01.03.2020,401715
01.03.2020,01.03.2020,401715
01.03.2020,01.03.2020,401715
01.03.2020,01.03.2020,401715
01.03.2020,01.03.2020,401715
01.03.2020,01.03.2020,401715
01.03.2020,01.03.2020,401715
01.03.2020,01.03.2020,401715
01.03.2020,01.03.2020,401715
01.03.2020,01.03.2020,401715
01.03.2020,01.03.2020,401715
01.03.2020,01.03.2020,401715
01.03.2020,01.03.2020,401715
01.03.2020,01.03.2020,401715
01.03.2020,01.03.2020,401715
01.03.2020,01.03.2020,401715
01.03.2020,01.03.2020,401715
01.03.2020,01.03.2020,401715
01.03.2020,01.03.2020,401715
01.03.2020,01.03.2020,401715
01.03.2020,01.03.2020,401715
01.03.2020,01.03.2020,401715
01.03.2020,01.03.2020,401715
01.03.2020,01.03.2020,401715
01.03.2020,01.03.2020,401715
01.03.2020,01.03.2020,401715
01.03.2020,01.03.2020,401715
01.03.2020,01.03.2020,401715
01.03.2020,01.03.2020,401715
01.03.2020,01.03.2020,401715
01.03.2020,01.03.2020,401715
01.03.2020,01.03.2020,401715
01.03.2020,01.03.2020,401715
01.03.2020,01.03.2020,401715
01.03.2020,01.03.2020,401715
01.03.2020,01.03.2020,401715
01.03.2020,01.03.2020,403164
01.03.2020,01.03.2020,406322
01.03.2020,01.03.2020,406322
01.03.2020,01.03.2020,406322
01.03.2020,01.03.2020,405121
01.03.2020,01.03.2020,405121
01.03.2020,01.03.2020,405121
01.03.2020,01.03.2020,405121
01.03.2020,01.03.2020,404598
01.03.2020,01.03.2020,43325
01.03.2020,01.03.2020,43325
01.03.2020,01.03.2020,43325
01.03.2020,01.03.2020,43325
01.03.2020,01.03.2020,43325
01.03.2020,01.03.2020,43325
01.03.2020,01.03.2020,43325
01.03.2020,01.03.2020,43325
01.03.2020,01.03.2020,211267
01.03.2020,01.03.2020,211498
01.03.2020,01.03.2020,403618
01.03.2020,01.03.2020,403210
01.03.2020,01.03.2020,212868
01.03.2020,01.03.2020,109737
01.03.2020,01.03.2020,403210
01.03.2020,01.03.2020,403210
01.03.2020,01.03.2020,403210
01.03.2020,01.03.2020,214637
01.03.2020,01.03.2020,403210
01.03.2020,01.03.2020,403210
01.03.2020,01.03.2020,403210
01.03.2020,01.03.2020,403210
01.03.2020,01.03.2020,403210
01.03.2020,01.03.2020,403210
01.03.2020,01.03.2020,403210
01.03.2020,01.03.2020,217068
01.03.2020,01.03.2020,217068
01.03.2020,01.03.2020,217068
01.03.2020,01.03.2020,217068
01.03.2020,01.03.2020,217068
01.03.2020,01.03.2020,217068
01.03.2020,01.03.2020,217068
01.03.2020,01.03.2020,217068
01.03.2020,01.03.2020,217068
01.03.2020,01.03.2020,217068
01.03.2020,01.03.2020,217068
01.03.2020,01.03.2020,217068
01.03.2020,01.03.2020,217068
01.03.2020,01.03.2020,217068
01.03.2020,01.03.2020,403210
01.03.2020,01.03.2020,220867
01.03.2020,01.03.2020,403210
01.03.2020,01.03.2020,223050
01.03.2020,01.03.2020,223898
01.03.2020,01.03.2020,223898
01.03.2020,01.03.2020,223898
01.03.2020,01.03.2020,223898
01.03.2020,01.03.2020,224122
01.03.2020,01.03.2020,403210
01.03.2020,01.03.2020,403210
01.03.2020,01.03.2020,403210
01.03.2020,01.03.2020,231468
01.03.2020,01.03.2020,231468
01.03.2020,01.03.2020,231468
01.03.2020,01.03.2020,231468
01.03.2020,01.03.2020,231468
01.03.2020,01.03.2020,231468
01.03.2020,01.03.2020,231903
01.03.2020,01.03.2020,403210
01.03.2020,01.03.2020,403210
01.03.2020,01.03.2020,232154
01.03.2020,01.03.2020,232154
01.03.2020,01.03.2020,232154
01.03.2020,01.03.2020,232154
01.03.2020,01.03.2020,232154
01.03.2020,01.03.2020,232154
01.03.2020,01.03.2020,233471
01.03.2020,01.03.2020,403210
01.03.2020,01.03.2020,235377
01.03.2020,01.03.2020,235919
01.03.2020,01.03.2020,235919
01.03.2020,01.03.2020,235919
01.03.2020,01.03.2020,245980
01.03.2020,01.03.2020,252675
01.03.2020,01.03.2020,252675
01.03.2020,01.03.2020,252675
01.03.2020,01.03.2020,252675
01.03.2020,01.03.2020,252675
01.03.2020,01.03.2020,252675
01.03.2020,01.03.2020,252675
01.03.2020,01.03.2020,252675
01.03.2020,01.03.2020,403210
01.03.2020,01.03.2020,403210
01.03.2020,01.03.2020,403210
01.03.2020,01.03.2020,403210
01.03.2020,01.03.2020,403210
01.03.2020,01.03.2020,403210
01.03.2020,01.03.2020,403210
01.03.2020,01.03.2020,403210
01.03.2020,01.03.2020,403210
01.03.2020,01.03.2020,403210
01.03.2020,01.03.2020,403210
01.03.2020,01.03.2020,403210
01.03.2020,01.03.2020,403210
01.03.2020,01.03.2020,403210
01.03.2020,01.03.2020,254822
01.03.2020,01.03.2020,254822
01.03.2020,01.03.2020,254822
01.03.2020,01.03.2020,254822
01.03.2020,01.03.2020,254822
01.03.2020,01.03.2020,254822
01.03.2020,01.03.2020,254822
01.03.2020,01.03.2020,254822
01.03.2020,01.03.2020,403210
01.03.2020,01.03.2020,403210
01.03.2020,01.03.2020,403210
01.03.2020,01.03.2020,118838
01.03.2020,01.03.2020,258684
01.03.2020,01.03.2020,268338
01.03.2020,01.03.2020,271371
01.03.2020,01.03.2020,284003
01.03.2020,01.03.2020,284003
01.03.2020,01.03.2020,284003
01.03.2020,01.03.2020,284003
01.03.2020,01.03.2020,284003
01.03.2020,01.03.2020,284003
01.03.2020,01.03.2020,284003
01.03.2020,01.03.2020,284003
01.03.2020,01.03.2020,284003
01.03.2020,01.03.2020,284003
01.03.2020,01.03.2020,284003
01.03.2020,01.03.2020,284003
01.03.2020,01.03.2020,284003
01.03.2020,01.03.2020,284003
01.03.2020,01.03.2020,284003
01.03.2020,01.03.2020,284003
01.03.2020,01.03.2020,284003
01.03.2020,01.03.2020,284003
01.03.2020,01.03.2020,284003
01.03.2020,01.03.2020,284003
01.03.2020,01.03.2020,289960
01.03.2020,01.03.2020,294336
01.03.2020,01.03.2020,294336
01.03.2020,01.03.2020,294336
01.03.2020,01.03.2020,294336
01.03.2020,01.03.2020,294336
01.03.2020,01.03.2020,294336
01.03.2020,01.03.2020,294336
01.03.2020,01.03.2020,294336
01.03.2020,01.03.2020,294336
01.03.2020,01.03.2020,6278
01.03.2020,01.03.2020,6278
01.03.2020,01.03.2020,6278
01.03.2020,01.03.2020,6278
01.03.2020,01.03.2020,6278
01.03.2020,01.03.2020,6278
01.03.2020,01.03.2020,125587
01.03.2020,01.03.2020,127778
01.03.2020,01.03.2020,127778
01.03.2020,01.03.2020,127778
01.03.2020,01.03.2020,127778
01.03.2020,01.03.2020,127949
01.03.2020,01.03.2020,127949
01.03.2020,01.03.2020,127949
01.03.2020,01.03.2020,127949
01.03.2020,01.03.2020,132315
01.03.2020,01.03.2020,132315
01.03.2020,01.03.2020,132315
01.03.2020,01.03.2020,132315
01.03.2020,01.03.2020,132315
01.03.2020,01.03.2020,132315
01.03.2020,01.03.2020,132315
01.03.2020,01.03.2020,132315
01.03.2020,01.03.2020,132315
01.03.2020,01.03.2020,132315
01.03.2020,01.03.2020,132315
01.03.2020,01.03.2020,132315
01.03.2020,01.03.2020,132315
01.03.2020,01.03.2020,132315
01.03.2020,01.03.2020,132315
01.03.2020,01.03.2020,132315
01.03.2020,01.03.2020,132315
01.03.2020,01.03.2020,132315
01.03.2020,01.03.2020,132315
01.03.2020,01.03.2020,132315
01.03.2020,01.03.2020,6278
01.03.2020,01.03.2020,6278
01.03.2020,01.03.2020,150375
01.03.2020,01.03.2020,6278
01.03.2020,01.03.2020,53450
01.03.2020,01.03.2020,53450
01.03.2020,01.03.2020,53450
01.03.2020,01.03.2020,53450
01.03.2020,01.03.2020,10515
01.03.2020,01.03.2020,10515
01.03.2020,01.03.2020,487149
01.03.2020,01.03.2020,10515
01.03.2020,01.03.2020,73884
01.03.2020,01.03.2020,73884
01.03.2020,01.03.2020,73884
01.03.2020,01.03.2020,73884
01.03.2020,01.03.2020,74633
01.03.2020,01.03.2020,80067
01.03.2020,01.03.2020,80067
01.03.2020,01.03.2020,482204
01.03.2020,01.03.2020,473540
01.03.2020,01.03.2020,80067
01.03.2020,01.03.2020,84710
01.03.2020,01.04.2020,217068
01.03.2020,01.04.2020,406322
01.03.2020,01.04.2020,406322
01.03.2020,01.04.2020,406322
01.03.2020,01.04.2020,406322
01.03.2020,01.04.2020,406322
01.03.2020,01.04.2020,406322
01.03.2020,01.04.2020,406322
01.03.2020,01.04.2020,406322
01.03.2020,01.04.2020,406322
01.03.2020,01.04.2020,406322
01.03.2020,01.04.2020,406322
01.03.2020,01.04.2020,406322
01.03.2020,01.04.2020,235919
01.03.2020,01.04.2020,399790
01.03.2020,01.04.2020,406322
01.03.2020,01.04.2020,399790
01.03.2020,01.04.2020,80067
01.03.2020,01.04.2020,406322
01.03.2020,01.04.2020,399790
01.03.2020,01.04.2020,406322
01.03.2020,01.04.2020,399790
01.03.2020,01.04.2020,406322
01.03.2020,01.04.2020,217068
01.03.2020,01.04.2020,406322
01.03.2020,01.04.2020,399790
01.03.2020,01.04.2020,406322
01.03.2020,01.04.2020,399790
01.03.2020,01.04.2020,406322
01.03.2020,01.04.2020,406322
01.03.2020,01.04.2020,399790
01.03.2020,01.04.2020,399790
01.03.2020,01.04.2020,399790
01.03.2020,01.04.2020,399790
01.03.2020,01.04.2020,406322
01.03.2020,01.04.2020,399790
01.03.2020,01.04.2020,406322
01.03.2020,01.04.2020,406322
01.03.2020,01.04.2020,80067
01.03.2020,01.04.2020,399790
01.03.2020,01.04.2020,235919
01.03.2020,01.04.2020,217068
01.03.2020,01.04.2020,217068
01.03.2020,01.04.2020,235919
01.03.2020,01.04.2020,254822
01.03.2020,01.04.2020,217068
01.03.2020,01.04.2020,217068
01.03.2020,01.04.2020,80067
01.03.2020,01.04.2020,406322
01.03.2020,01.04.2020,217068
01.03.2020,01.04.2020,406322
01.03.2020,01.04.2020,406322
01.03.2020,01.04.2020,235919
01.03.2020,01.04.2020,235919
01.03.2020,01.04.2020,217068
01.03.2020,01.04.2020,217068
01.03.2020,01.04.2020,217068
01.03.2020,01.04.2020,254822
01.03.2020,01.04.2020,217068
01.03.2020,01.04.2020,217068
01.03.2020,01.04.2020,254822
01.03.2020,01.04.2020,254822
01.03.2020,01.04.2020,217068
01.03.2020,01.04.2020,406322
01.03.2020,01.04.2020,235919
01.03.2020,01.04.2020,217068
01.03.2020,01.04.2020,406322
01.03.2020,01.05.2020,217068
01.03.2020,01.05.2020,252675
01.03.2020,01.05.2020,252675
01.03.2020,01.05.2020,252675
01.03.2020,01.05.2020,252675
01.03.2020,01.05.2020,252675
01.03.2020,01.05.2020,232154
01.03.2020,01.05.2020,232154
01.03.2020,01.05.2020,232154
01.03.2020,01.05.2020,217068
01.03.2020,01.05.2020,217068
01.03.2020,01.05.2020,217068
01.03.2020,01.05.2020,217068
01.03.2020,01.05.2020,217068
01.03.2020,01.05.2020,217068
01.03.2020,01.05.2020,217068
01.03.2020,01.05.2020,217068
01.03.2020,01.05.2020,217068
01.03.2020,01.05.2020,217068
01.03.2020,01.05.2020,217068
01.03.2020,01.05.2020,217068
01.03.2020,01.05.2020,217068
01.03.2020,01.05.2020,252675
01.03.2020,01.05.2020,217068
01.03.2020,01.05.2020,217068
01.03.2020,01.05.2020,217068
01.03.2020,01.05.2020,217068
01.03.2020,01.05.2020,217068
01.03.2020,01.05.2020,217068
01.03.2020,01.05.2020,217068
01.03.2020,01.05.2020,43325
01.03.2020,01.05.2020,43325
01.03.2020,01.05.2020,43325
01.03.2020,01.05.2020,43325
01.03.2020,01.05.2020,43325
01.03.2020,01.05.2020,43325
01.03.2020,01.05.2020,43325
01.03.2020,01.05.2020,43325
01.03.2020,01.05.2020,39059
01.03.2020,01.05.2020,84710
01.03.2020,01.05.2020,39059
01.03.2020,01.05.2020,84710
01.03.2020,01.05.2020,84710
01.03.2020,01.05.2020,132315
01.03.2020,01.05.2020,132315
01.03.2020,01.05.2020,132315
01.03.2020,01.05.2020,132315
01.03.2020,01.05.2020,132315
01.03.2020,01.05.2020,284003
01.03.2020,01.05.2020,284003
01.03.2020,01.05.2020,284003
01.03.2020,01.05.2020,284003
01.03.2020,01.05.2020,284003
01.03.2020,01.05.2020,252675
01.03.2020,01.05.2020,252675
01.03.2020,01.06.2020,399790
01.03.2020,01.06.2020,406322
01.03.2020,01.06.2020,399790
01.03.2020,01.06.2020,399790
01.03.2020,01.06.2020,399790
01.03.2020,01.06.2020,406322
01.03.2020,01.06.2020,399790
01.03.2020,01.06.2020,406322
01.03.2020,01.06.2020,399790
01.03.2020,01.06.2020,399790
01.03.2020,01.06.2020,399790
01.03.2020,01.06.2020,399790
01.03.2020,01.06.2020,29588
01.03.2020,01.06.2020,406322
01.03.2020,01.06.2020,406322
01.03.2020,01.06.2020,406322
01.03.2020,01.06.2020,406322
01.03.2020,01.06.2020,406322
01.03.2020,01.06.2020,406322
01.03.2020,01.06.2020,406322
01.03.2020,01.06.2020,231468
01.03.2020,01.06.2020,254822
01.03.2020,01.06.2020,194686
01.03.2020,01.06.2020,406322
01.03.2020,01.06.2020,194686
01.03.2020,01.06.2020,80067
01.03.2020,01.06.2020,231468
01.03.2020,01.06.2020,254822
01.03.2020,01.06.2020,406322
01.03.2020,01.06.2020,254822
01.03.2020,01.06.2020,231468
01.03.2020,01.06.2020,80067
01.03.2020,01.06.2020,399790
01.03.2020,01.06.2020,406322
01.03.2020,01.06.2020,399790
01.03.2020,01.06.2020,399790
01.03.2020,01.06.2020,29588
01.03.2020,01.06.2020,80067
01.03.2020,01.06.2020,399790
01.03.2020,01.06.2020,399790
01.03.2020,01.06.2020,399790
01.03.2020,01.06.2020,399790
01.03.2020,01.06.2020,399790
01.03.2020,01.06.2020,399790
01.03.2020,01.06.2020,406322
01.03.2020,01.06.2020,254822
01.04.2020,01.04.2020,299898
01.04.2020,01.04.2020,29545
01.04.2020,01.04.2020,29545
01.04.2020,01.04.2020,29545
01.04.2020,01.04.2020,29545
01.04.2020,01.04.2020,52965
01.04.2020,01.04.2020,52965
01.04.2020,01.04.2020,52965
01.04.2020,01.04.2020,52965
01.04.2020,01.04.2020,52965
01.04.2020,01.04.2020,52965
01.04.2020,01.04.2020,52965
01.04.2020,01.04.2020,52965
01.04.2020,01.04.2020,52965
01.04.2020,01.04.2020,52965
01.04.2020,01.04.2020,52965
01.04.2020,01.04.2020,52965
01.04.2020,01.04.2020,53301
01.04.2020,01.04.2020,58839
01.04.2020,01.04.2020,59574
01.04.2020,01.04.2020,67750
01.04.2020,01.04.2020,94745
01.04.2020,01.04.2020,97086
01.04.2020,01.04.2020,97086
01.04.2020,01.04.2020,97086
01.04.2020,01.04.2020,97086
01.04.2020,01.04.2020,97086
01.04.2020,01.04.2020,97086
01.04.2020,01.04.2020,103587
01.04.2020,01.04.2020,103587
01.04.2020,01.04.2020,103587
01.04.2020,01.04.2020,103587
01.04.2020,01.04.2020,103704
01.04.2020,01.04.2020,104019
01.04.2020,01.04.2020,104523
01.04.2020,01.04.2020,104747
01.04.2020,01.04.2020,104747
01.04.2020,01.04.2020,104747
01.04.2020,01.04.2020,104747
01.04.2020,01.04.2020,104747
01.04.2020,01.04.2020,104747
01.04.2020,01.04.2020,104747
01.04.2020,01.04.2020,104747
01.04.2020,01.04.2020,104747
01.04.2020,01.04.2020,105300
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,108865
01.04.2020,01.04.2020,110473
01.04.2020,01.04.2020,112290
01.04.2020,01.04.2020,115069
01.04.2020,01.04.2020,115069
01.04.2020,01.04.2020,115069
01.04.2020,01.04.2020,115069
01.04.2020,01.04.2020,115069
01.04.2020,01.04.2020,115069
01.04.2020,01.04.2020,115069
01.04.2020,01.04.2020,115069
01.04.2020,01.04.2020,115069
01.04.2020,01.04.2020,115069
01.04.2020,01.04.2020,115069
01.04.2020,01.04.2020,115069
01.04.2020,01.04.2020,115069
01.04.2020,01.04.2020,115069
01.04.2020,01.04.2020,115069
01.04.2020,01.04.2020,115069
01.04.2020,01.04.2020,115069
01.04.2020,01.04.2020,115069
01.04.2020,01.04.2020,115069
01.04.2020,01.04.2020,115069
01.04.2020,01.04.2020,115069
01.04.2020,01.04.2020,115069
01.04.2020,01.04.2020,115069
01.04.2020,01.04.2020,115069
01.04.2020,01.04.2020,115069
01.04.2020,01.04.2020,115069
01.04.2020,01.04.2020,115069
01.04.2020,01.04.2020,115069
01.04.2020,01.04.2020,115069
01.04.2020,01.04.2020,115069
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,122584
01.04.2020,01.04.2020,125035
01.04.2020,01.04.2020,133131
01.04.2020,01.04.2020,133131
01.04.2020,01.04.2020,133131
01.04.2020,01.04.2020,133131
01.04.2020,01.04.2020,141529
01.04.2020,01.04.2020,141529
01.04.2020,01.04.2020,141529
01.04.2020,01.04.2020,141529
01.04.2020,01.04.2020,143365
01.04.2020,01.04.2020,143365
01.04.2020,01.04.2020,143365
01.04.2020,01.04.2020,143365
01.04.2020,01.04.2020,143365
01.04.2020,01.04.2020,143365
01.04.2020,01.04.2020,145901
01.04.2020,01.04.2020,152510
01.04.2020,01.04.2020,153779
01.04.2020,01.04.2020,155954
01.04.2020,01.04.2020,156027
01.04.2020,01.04.2020,160478
01.04.2020,01.04.2020,160478
01.04.2020,01.04.2020,160478
01.04.2020,01.04.2020,160478
01.04.2020,01.04.2020,164276
01.04.2020,01.04.2020,164276
01.04.2020,01.04.2020,165084
01.04.2020,01.04.2020,165084
01.04.2020,01.04.2020,165084
01.04.2020,01.04.2020,165084
01.04.2020,01.04.2020,165765
01.04.2020,01.04.2020,165838
01.04.2020,01.04.2020,165873
01.04.2020,01.04.2020,165873
01.04.2020,01.04.2020,165873
01.04.2020,01.04.2020,165873
01.04.2020,01.04.2020,165873
01.04.2020,01.04.2020,165873
01.04.2020,01.04.2020,166063
01.04.2020,01.04.2020,167796
01.04.2020,01.04.2020,167796
01.04.2020,01.04.2020,168378
01.04.2020,01.04.2020,168378
01.04.2020,01.04.2020,168378
01.04.2020,01.04.2020,168378
01.04.2020,01.04.2020,168378
01.04.2020,01.04.2020,168378
01.04.2020,01.04.2020,168378
01.04.2020,01.04.2020,168378
01.04.2020,01.04.2020,168378
01.04.2020,01.04.2020,169091
01.04.2020,01.04.2020,169134
